0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
4.8237777777777775e-06,1.378222222222222e-05,6.89111111111111e-06,0.00027564444444444443,1.0336666666666665e-05,1.7227777777777774e-06,1.378222222222222e-05,0.024118888888888884,0.00027564444444444443,3.4455555555555554e-05,0.18950555555555554,1.3782222222222222e-06,0.0017227777777777777,5.168333333333333e-06,1.8261444444444443e-05,1.8261444444444443e-05,1.8261444444444443e-05,1.8261444444444443e-05,1.8261444444444443e-05,1.8261444444444443e-05,0.24309626435146017,0.1321781501049977,18.715261588105125,2.5433333333333334,0.03166666666666667,0.41533333333333333,0.03664998693645987,0.031190386828552786,0.0,0.034333333333333334,1.0,0.03638506666666667,0.03445555555555555
5.5737777777777804e-06,0.0007156822222222221,4.9411111111111055e-06,0.0002821444444444438,6.936666666666669e-06,0.09697947277777774,1.1782222222222227e-05,0.02278648888888887,0.00027564444444444443,0.0025118055555555553,0.18712955555555524,1.0128222222222222e-05,0.0016048777777777797,5.0183333333333324e-06,1.7511444444444432e-05,0.004221911444444443,1.1111444444444439e-05,7.526144444444445e-05,1.6614444444444464e-06,0.04087196144444445,0.24309626435146017,0.13177695010499765,18.618283638105126,2.5026580333333333,0.032118816666666716,0.4115320833333333,0.03660768693645981,0.0311916368285528,2.54500000000001e-05,0.03523448333333318,1.0000017499999994,0.03638506666666667,35.937144444444435
1.3873777777777778e-05,0.001461632222222222,1.8911111111111025e-06,0.0003178444444444435,0.0008809866666666666,0.19695692277777774,1.2432222222222232e-05,0.021684188888888838,0.00027564444444444443,0.005036905555555555,0.18468830555555504,1.8078222222222217e-05,0.0014836277777777816,1.2668333333333334e-05,1.7911444444444428e-05,0.008473761444444441,1.2161444444444434e-05,0.00013466144444444447,9.351144444444443e-05,0.07824001144444445,0.24309626435146017,0.13134890010499756,18.517419938105128,2.4651775333333323,0.03258651666666677,0.40760613333333334,0.03656483693645978,0.03119273682855282,4.964999999999934e-05,0.03648678333333282,1.000004849999998,0.03638506666666667,37.48244165555555
2.987377777777778e-05,0.002233432222222222,-5.588888888889003e-07,0.0003802444444444433,0.0026410366666666666,0.3000641227777777,5.8432222222222224e-05,0.020785088888888786,0.00027564444444444443,0.007609305555555555,0.18218860555555486,2.4928222222222214e-05,0.0013547277777777836,2.5318333333333338e-05,2.0411444444444428e-05,0.012781611444444441,1.566144444444442e-05,0.0001944614444444445,0.00029806144444444443,0.11358931144444445,0.24309626435146017,0.13090410010499753,18.412512988105128,2.4294614333333313,0.03307826666666685,0.4035223833333333,0.036522336936459746,0.031194136828552838,8.624999999999943e-05,0.03803303333333245,1.0000069999999974,0.03638506666666667,39.09418664674443
5.31237777777778e-05,0.0030388322222222224,-3.3088888888889053e-06,0.00046779444444444295,0.005272636666666665,0.4064657727777777,0.00020318222222222223,0.020087138888888762,0.00027564444444444443,0.010205255555555556,0.17964310555555466,3.3028222222222214e-05,0.001229377777777785,4.801833333333334e-05,2.3611444444444418e-05,0.017097511444444442,2.081144444444441e-05,0.00025786144444444453,0.0006121114444444444,0.14768611144444443,0.24309626435146017,0.13043725010499754,18.303379938105135,2.394751483333332,0.03358056666666692,0.3993347333333335,0.03647848693645973,0.03119538682855285,0.0001397999999999999,0.039876333333332195,1.0000096499999962,0.03638506666666667,40.77523667255444
8.432377777777781e-05,0.0038768322222222226,-5.958888888888908e-06,0.0005851444444444427,0.008798586666666665,0.5163570727777776,0.00048668222222222234,0.019565988888888722,0.00027564444444444443,0.012827305555555557,0.1770536555555543,4.937822222222222e-05,0.0010993777777777878,7.786833333333334e-05,2.8961444444444415e-05,0.02147281144444444,2.7711444444444402e-05,0.00033236144444444456,0.0010286114444444444,0.18077831144444445,0.24309626435146017,0.12995775010499752,18.189781688105143,2.3608007333333325,0.03411676666666702,0.39498113333333346,0.03642698693645972,0.03119728682855287,0.0002191500000000003,0.042003083333331866,1.0000121499999954,0.03638506666666667,42.52857184947428
0.00012467377777777781,0.0047572322222222225,-7.85888888888891e-06,0.0007330944444444425,0.013210686666666666,0.6298760727777777,0.0009612322222222224,0.019220738888888693,0.00027564444444444443,0.015505455555555556,0.17439045555555402,7.937822222222222e-05,0.0009661277777777894,0.00011421833333333333,3.4961444444444416e-05,0.025870761444444442,3.651144444444439e-05,0.0004050614444444446,0.0015444614444444444,0.21335891144444447,0.24309626435146017,0.12945230010499745,18.071560588105147,2.3271320333333327,0.03466276666666709,0.3905038333333335,0.03637708693645966,0.031198886828552885,0.000336600000000001,0.04442798333333144,1.0000151499999943,0.03638506666666667,44.357300439001676
0.00017422377777777783,0.0056818822222222225,-8.858888888888916e-06,0.0009156944444444421,0.018524286666666664,0.7470976227777777,0.0016772822222222224,0.019022138888888637,0.00027564444444444443,0.018185205555555556,0.171702155555554,0.00012877822222222222,0.000828727777777791,0.00015936833333333333,4.131144444444442e-05,0.03027996144444444,4.851144444444439e-05,0.00048401144444444464,0.0021487114444444446,0.24541456144444446,0.24309626435146017,0.12893120010499734,17.948595588105157,2.2937633333333323,0.03524211666666719,0.38590813333333357,0.03632358693645964,0.031200686828552912,0.000500550000000002,0.0471297333333312,1.000017849999993,0.03638506666666667,46.26466435787875
0.00023447377777777783,0.006654982222222223,-1.0208888888888918e-05,0.0011291444444444419,0.024757486666666665,0.8680746227777777,0.0026686822222222227,0.018981338888888612,0.00027564444444444443,0.020904805555555555,0.16895500555555373,0.00021312822222222224,0.0006885777777777928,0.00021586833333333335,5.001144444444444e-05,0.03474026144444444,6.406144444444438e-05,0.0005702614444444446,0.0028550614444444447,0.27723101144444445,0.24309626435146017,0.1283870501049974,17.820788338105157,2.2604028333333326,0.03584431666666732,0.38114228333333344,0.03626758693645959,0.031202786828552934,0.0007074500000000029,0.050122433333330926,1.0000215499999914,0.03638506666666667,48.254044925267536
0.0003023737777777778,0.007679082222222222,-1.1608888888888922e-05,0.0013783944444444416,0.031879736666666665,0.9931125727777776,0.0039935322222222226,0.019124638888888566,0.00027564444444444443,0.023698305555555556,0.1661092555555533,0.00034657822222222223,0.000547627777777795,0.00028456833333333334,6.111144444444444e-05,0.03925606144444444,8.041144444444437e-05,0.0006585614444444447,0.0036467614444444445,0.3087799614444445,0.24309626435146017,0.12780955010499725,17.687824838105147,2.227048983333333,0.0364693166666674,0.3762227833333336,0.036211186936459555,0.031205136828552946,0.0009819999999999998,0.05345893333333054,1.0000246999999904,0.03638506666666667,50.328968857054036
0.00038242377777777785,0.00873343222222222,-1.1508888888888926e-05,0.001667394444444441,0.03992738666666666,1.1223886727777777,0.005690582222222223,0.019433538888888536,0.00027564444444444443,0.026544955555555555,0.16319110555555286,0.0005395782222222223,0.00039627777777779876,0.00035791833333333336,7.571144444444444e-05,0.04376516144444444,0.00010111144444444436,0.0007545614444444447,0.0045349614444444445,0.3402124114444445,0.24309626435146017,0.12722545010499725,17.549474038105146,2.1935743333333324,0.037132316666667484,0.37117498333333343,0.03615098693645948,0.031207486828552976,0.0013141999999999989,0.057060883333330745,1.000027949999989,0.03638506666666667,52.49311451790736
0.00047022377777777787,0.009842732222222221,-1.0608888888888928e-05,0.0019993944444444407,0.04892663666666666,1.2560755227777776,0.007833682222222221,0.01990293888888852,0.00027564444444444443,0.029400055555555554,0.1602368055555527,0.0008058282222222221,0.00023787777777780033,0.0004373183333333334,9.166144444444445e-05,0.048327311444444444,0.00012401144444444434,0.0008504114444444447,0.005541561444444444,0.37152306144444447,0.24309626435146017,0.12660215010499723,17.405491038105144,2.159982133333334,0.03781761666666766,0.3659683833333335,0.03609218693645945,0.031209936828553,0.0017033000000000044,0.060993133333330625,1.0000307999999873,0.03638506666666667,54.750318442177374
0.0005717237777777778,0.011001232222222221,-9.808888888888932e-06,0.0023627944444444405,0.05887908666666666,1.3942490727777777,0.01041038222222222,0.020567788888888484,0.00027564444444444443,0.03232995555555555,0.15719195555555254,0.001173928222222222,7.63277777778024e-05,0.0005236183333333334,0.00010866144444444446,0.05288401144444445,0.00015146144444444433,0.0009495614444444447,0.006640811444444445,0.4028876614444445,0.24309626435146017,0.12595630010499717,17.255786138105133,2.1260697833333344,0.0385230166666678,0.3606233333333334,0.03603333693645941,0.03121298682855303,0.0021772500000000012,0.06525313333333026,1.0000342999999858,0.03638506666666667,57.104582135191
0.0006808737777777779,0.012194982222222222,-8.558888888888939e-06,0.00276819444444444,0.06974988666666666,1.5372606727777778,0.01346523222222222,0.02137383888888843,0.00027564444444444443,0.035290305555555554,0.15409235555555229,0.001669628222222222,-9.052222222219442e-05,0.0006247683333333334,0.00012881144444444446,0.05752501144444445,0.00017991144444444432,0.0010548114444444447,0.0078003114444444455,0.4342866614444445,0.24309626435146017,0.12527995010499712,17.099999488105137,2.0918942833333336,0.0392769666666678,0.3551113333333334,0.035968436936459375,0.03121703682855307,0.002738749999999994,0.06980928333333018,1.0000385499999842,0.03638506666666667,59.56007916700422
0.0008064737777777779,0.01345148222222222,-6.058888888888945e-06,0.0032221944444444394,0.08160843666666666,1.6850608727777778,0.017117532222222218,0.022353488888888377,0.00027564444444444443,0.038312255555555556,0.1509010555555522,0.002300228222222222,-0.00026262222222219324,0.0007357683333333334,0.00015206144444444446,0.06220206144444444,0.00021316144444444432,0.0011681614444444448,0.009036811444444445,0.4657603614444445,0.24309626435146017,0.12457830010499711,16.938045638105127,2.057369483333333,0.040065716666667896,0.34945248333333345,0.03590118693645933,0.0312209868285531,0.0033945499999999953,0.07471533333332958,1.0000431999999828,0.03638506666666667,62.1211625711854
0.0009428737777777778,0.01476863222222222,-1.4088888888889472e-06,0.0037186944444444385,0.09447873666666666,1.8377932727777777,0.021351232222222218,0.02352663288888831,0.00027564444444444443,0.04138125555555556,0.14763190555555192,0.003097628222222222,-0.0004358222222221907,0.0008613683333333334,0.00017846144444444445,0.06693331144444445,0.0002484519444444443,0.001289405944444445,0.010403111444444444,0.4973243564444445,0.24309625585146016,0.12383954310499702,16.76974308010512,2.022471683333333,0.040879366666668,0.3436168333333334,0.035829236936459286,0.03122583682855313,0.0041243499999999945,0.07999613333332928,1.0000472999999819,0.03638511666666667,64.79237256174638
0.0010871737777777778,0.01615258222222222,4.591111111111047e-06,0.0042614444444444375,0.10837683666666666,1.9959479227777777,0.026206482222222216,0.024876232888888277,0.00027564444444444443,0.04448690555555556,0.14429690555555166,0.004095578222222222,-0.0006166222222221877,0.0009948683333333335,0.00021016144444444446,0.07167686144444445,0.00028810194444444433,0.001418605944444445,0.011881411444444444,0.5290208064444445,0.24309625585146016,0.12307779310499697,16.59455088010511,1.9871525333333329,0.04173421666666807,0.3376642833333334,0.03575483693645924,0.031230286828553146,0.0049247999999999905,0.08564513333332942,1.0000516999999811,0.03638511666666667,67.57844458190146
0.0012514737777777779,0.01761803222222222,1.0691111111111038e-05,0.004861794444444437,0.12335343666666665,2.159366972777778,0.03171843222222222,0.026403332888888246,0.00027564444444444443,0.04765745555555556,0.14086785555555145,0.005311678222222222,-0.0008030222222221858,0.0011393683333333336,0.00024371144444444443,0.07646911144444445,0.00033270194444444433,0.001547505944444445,0.013440411444444444,0.5607895564444445,0.24309625585146016,0.12229949310499691,16.412539080105116,1.9514711333333326,0.04261701666666819,0.33155138333333345,0.0356811369364592,0.031235586828553187,0.005838299999999993,0.09167853333332858,1.0000565499999796,0.03638511666666667,70.48431769892323
0.001421423777777778,0.019151382222222218,1.994111111111103e-05,0.005497594444444437,0.13938153666666664,2.3283943227777777,0.03797353222222222,0.028127332888888166,0.00027564444444444443,0.05089385555555556,0.13734890555555127,0.006782628222222221,-0.0009945722222221847,0.0012934683333333337,0.00028051144444444446,0.08128786144444444,0.00037885194444444434,0.001685705944444445,0.015132461444444443,0.5926948564444445,0.24309625585146016,0.12147269310499682,16.223327130105112,1.9153303333333322,0.04355526666666841,0.3252914333333336,0.03560123693645916,0.031241286828553223,0.006861449999999989,0.0981456333333282,1.0000625499999785,0.03638511666666667,73.51514335997693
0.001603223777777778,0.02073533222222222,3.054111111111102e-05,0.006193694444444436,0.15646353666666662,2.5032784727777777,0.04499723222222221,0.03005147688888813,0.00027564444444444443,0.054245705555555565,0.1336691555555511,0.00854877822222222,-0.0011893222222221823,0.0014612683333333338,0.00032291144444444446,0.08614181144444444,0.0004295924444444443,0.0018325504444444449,0.016902911444444443,0.6248578514444445,0.24309624735146015,0.12061123610499673,16.026619072105103,1.8786404333333324,0.04452841666666853,0.3189412833333335,0.03551873693645913,0.03124743682855326,0.007997949999999983,0.10497798333332738,1.0000676999999778,0.03638516666666667,76.67629452445594
0.001805323777777778,0.02241498222222222,4.139111111111101e-05,0.006957794444444435,0.17466248666666662,2.684067922777778,0.05280803222222221,0.03216547688888809,0.00027564444444444443,0.05764970555555556,0.1298967055555506,0.01062622822222222,-0.00139277222222218,0.0016411183333333338,0.00036556144444444444,0.09106291144444444,0.0004861424444444443,0.0019849004444444447,0.01879241144444444,0.6571576014444445,0.24309624735146015,0.1196988361049968,15.822279972105097,1.8414779333333329,0.0455504666666687,0.31244798333333357,0.03543593693645909,0.031253886828553304,0.009253799999999989,0.11227773333332655,1.0000737999999767,0.03638516666666667,79.97337518900754
0.002023723777777778,0.02416033222222222,5.314111111111101e-05,0.007779094444444435,0.19408713666666663,2.8710531727777777,0.061355432222222214,0.03439582688888801,0.00027564444444444443,0.06110240555555556,0.12604700555555035,0.01305227822222222,-0.0016056722222221776,0.0018298683333333337,0.00041301144444444443,0.09602736144444443,0.0005480424444444442,0.0021502504444444446,0.020828211444444442,0.6898081514444445,0.24309624735146015,0.11876988610499674,15.609906772105095,1.8037239833333334,0.046626016666668775,0.30581518333333374,0.03534348693645904,0.031260236828553355,0.010607749999999971,0.11989353333332636,1.0000814999999754,0.03638516666666667,83.41223032213486
0.0022560237777777777,0.02600378222222222,6.7091111111111e-05,0.008652694444444435,0.21465803666666664,3.0644695727777775,0.07077773222222221,0.03686157688888794,0.00027564444444444443,0.06464995555555555,0.12206685555555008,0.015839678222222223,-0.0018201222222221753,0.0020356683333333336,0.00046651144444444443,0.10106776144444443,0.0006161924444444442,0.0023192004444444448,0.02296236144444444,0.7225303514444446,0.24309624735146015,0.11781018610499666,15.389253372105099,1.7655108333333336,0.04774926666666893,0.29902993333333394,0.035254186936459014,0.03126863682855339,0.012109299999999969,0.12801028333332623,1.0000893499999735,0.03638516666666667,86.99895622598666
0.0024998737777777776,0.02791818222222222,8.6891111111111e-05,0.009592444444444435,0.23638288666666663,3.2643622227777773,0.08120618222222221,0.039535220888887876,0.00027564444444444443,0.06828015555555556,0.11796500555554984,0.019043128222222223,-0.0020454722222221743,0.0022613683333333337,0.0005262614444444444,0.10617206144444444,0.0006864329444444443,0.0024963449444444447,0.02525501144444444,0.7553308964444445,0.24309623885146014,0.1168049291049966,15.160160864105096,1.7268771333333333,0.04892891666666906,0.29214453333333407,0.03515823693645896,0.031276086828553436,0.013713699999999936,0.1365884333333258,1.0000973999999716,0.03638521666666667,90.73991134370408
0.002762873777777778,0.02990268222222222,0.00010859111111111098,0.010610094444444433,0.25941348666666664,3.471038372777777,0.09261833222222221,0.04238607088888781,0.00027564444444444443,0.07198700555555555,0.11373970555554958,0.02269342822222222,-0.002279222222222172,0.0024947683333333337,0.0005945614444444444,0.11141826144444444,0.0007600829444444443,0.0026910449444444446,0.02767566144444444,0.7884124964444446,0.24309623885146014,0.11574867910499652,14.922155264105081,1.6876427333333328,0.05017001666666918,0.28513623333333427,0.03505403693645888,0.03128613682855346,0.015441049999999915,0.14559363333332587,1.0001071499999692,0.03638521666666667,94.64172753148335
